stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 55.99 69.99 0.00 0.00 335.97 0.00 0.00
S0 f 55.99 69.99 0.00 0.00 335.97 0.00 0.53
S1 f 102.19 72.79 0.00 0.00 335.97 0.00 0.53
S2 f 125.99 76.99 0.00 0.00 335.97 0.00 0.53
S3 f 76.99 110.59 0.00 0.00 335.97 0.00 0.53
S4 f 96.59 124.59 0.00 0.00 335.97 0.00 0.53
S5 f 44.80 111.99 0.00 0.00 335.97 0.00 0.53
S6 f 54.59 134.39 0.00 0.00 335.97 0.00 0.53
S7 f 32.20 111.99 0.00 0.00 335.97 0.00 0.53
S8 f 5.60 116.19 0.00 0.00 335.97 0.00 0.53
S9 f 25.20 81.19 0.00 0.00 335.97 0.00 0.53
S10 f 1.40 78.39 0.00 0.00 335.97 0.00 0.53
S11 f 18.20 43.40 0.00 0.00 335.97 0.00 0.53
S12 f -7.00 53.19 0.00 0.00 335.97 0.00 0.53
S13 f 36.40 51.79 0.00 0.00 335.97 0.00 0.53
S14 f 39.20 18.20 0.00 0.00 335.97 0.00 0.53
S15 f 54.59 43.40 0.00 0.00 335.97 0.00 0.53
S16 f 67.19 15.40 0.00 0.00 335.97 0.00 0.53
S17 f 82.59 23.80 0.00 0.00 335.97 0.00 0.53
S18 f 102.19 32.20 0.00 0.00 335.97 0.00 0.53
S19 f 103.59 44.80 0.00 0.00 335.97 0.00 0.53
S20 f 125.99 61.59 0.00 0.00 335.97 0.00 0.53
C1 c 35.00 118.99 20.00 149.78 267.38 14.00 0.00
C2 c 30.80 104.99 30.00 47.59 229.58 14.00 0.00
C3 c 30.80 118.99 10.00 55.99 265.98 14.00 0.00
C4 c 28.00 111.99 40.00 51.79 162.39 14.00 0.00
C5 c 28.00 118.99 20.00 75.59 264.58 14.00 0.00
C6 c 25.20 104.99 20.00 74.19 261.78 14.00 0.00
C7 c 21.00 104.99 20.00 107.78 219.78 14.00 0.00
C8 c 21.00 111.99 10.00 75.59 232.38 14.00 0.00
C9 c 14.00 48.99 20.00 96.58 274.37 14.00 0.00
C10 c 14.00 55.99 30.00 75.59 215.58 14.00 0.00
C11 c 11.20 55.99 40.00 64.39 218.38 14.00 0.00
C12 c 11.20 62.99 20.00 118.98 233.78 14.00 0.00
C13 c 7.00 48.99 10.00 54.59 209.98 14.00 0.00
C14 c 7.00 62.99 10.00 50.39 215.58 14.00 0.00
C15 c 2.80 55.99 20.00 99.38 230.98 14.00 0.00
C16 c 0.00 55.99 20.00 90.99 263.18 14.00 0.00
C17 c 0.00 62.99 20.00 127.38 264.58 14.00 0.00
C18 c 61.59 7.00 20.00 74.19 218.38 14.00 0.00
C19 c 58.79 14.00 40.00 67.19 232.38 14.00 0.00
C20 c 58.79 21.00 10.00 125.98 249.18 14.00 0.00
C21 c 55.99 7.00 10.00 76.99 258.98 14.00 0.00
C22 c 55.99 21.00 40.00 92.38 246.38 14.00 0.00
C23 c 53.19 7.00 30.00 74.19 257.58 14.00 0.00
C24 c 53.19 21.00 10.00 100.78 243.58 14.00 0.00
C25 c 48.99 7.00 20.00 103.58 249.18 14.00 0.00
C26 c 132.99 42.00 30.00 104.98 239.38 14.00 0.00
C27 c 132.99 48.99 20.00 104.98 240.78 14.00 0.00
C28 c 128.79 42.00 10.00 100.78 243.58 14.00 0.00
C29 c 125.99 48.99 10.00 100.78 247.78 14.00 0.00
C30 c 123.19 42.00 10.00 106.38 249.18 14.00 0.00
