stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 60.95 60.95 0.00 0.00 400.53 0.00 0.00
S0 f 60.95 60.95 0.00 0.00 400.53 0.00 0.82
S1 f 106.23 64.43 0.00 0.00 400.53 0.00 0.82
S2 f 128.86 67.91 0.00 0.00 400.53 0.00 0.82
S3 f 81.85 99.26 0.00 0.00 400.53 0.00 0.82
S4 f 99.26 113.19 0.00 0.00 400.53 0.00 0.82
S5 f 50.50 102.74 0.00 0.00 400.53 0.00 0.82
S6 f 59.21 123.64 0.00 0.00 400.53 0.00 0.82
S7 f 38.31 101.00 0.00 0.00 400.53 0.00 0.82
S8 f 12.19 106.23 0.00 0.00 400.53 0.00 0.82
S9 f 31.35 71.40 0.00 0.00 400.53 0.00 0.82
S10 f 8.71 67.91 0.00 0.00 400.53 0.00 0.82
S11 f 24.38 34.83 0.00 0.00 400.53 0.00 0.82
S12 f 0.00 45.28 0.00 0.00 400.53 0.00 0.82
S13 f 41.79 43.53 0.00 0.00 400.53 0.00 0.82
S14 f 45.28 10.45 0.00 0.00 400.53 0.00 0.82
S15 f 59.21 34.83 0.00 0.00 400.53 0.00 0.82
S16 f 71.40 8.71 0.00 0.00 400.53 0.00 0.82
S17 f 87.07 15.67 0.00 0.00 400.53 0.00 0.82
S18 f 106.23 24.38 0.00 0.00 400.53 0.00 0.82
S19 f 107.97 36.57 0.00 0.00 400.53 0.00 0.82
S20 f 128.86 52.24 0.00 0.00 400.53 0.00 0.82
C1 c 71.40 85.33 10.00 45.27 97.52 17.41 0.00
C2 c 60.95 29.60 7.00 0.00 351.77 17.41 0.00
C3 c 95.78 78.36 13.00 0.00 343.06 17.41 0.00
C4 c 95.78 34.83 19.00 168.91 221.16 17.41 0.00
C5 c 26.12 52.24 26.00 0.00 346.54 17.41 0.00
C6 c 43.53 52.24 3.00 0.00 362.22 17.41 0.00
C7 c 34.83 87.07 5.00 135.82 188.08 17.41 0.00
C8 c 17.41 74.88 9.00 0.00 336.09 17.41 0.00
C9 c 95.78 104.48 16.00 0.00 325.65 17.41 0.00
C10 c 52.24 104.48 16.00 0.00 337.84 17.41 0.00
C11 c 34.83 113.19 12.00 0.00 323.90 17.41 0.00
C12 c 87.07 60.95 19.00 290.81 343.06 17.41 0.00
C13 c 52.24 43.53 23.00 0.00 362.22 17.41 0.00
C14 c 26.12 17.41 20.00 0.00 325.65 17.41 0.00
C15 c 52.24 8.71 8.00 0.00 329.13 17.41 0.00
C16 c 17.41 34.83 19.00 106.22 158.47 17.41 0.00
C17 c 8.71 52.24 2.00 0.00 329.13 17.41 0.00
C18 c 34.83 69.66 12.00 0.00 355.25 17.41 0.00
C19 c 26.12 104.48 17.00 0.00 325.65 17.41 0.00
C20 c 78.36 113.19 9.00 55.72 107.97 17.41 0.00
C21 c 78.36 34.83 11.00 0.00 350.03 17.41 0.00
C22 c 78.36 17.41 18.00 0.00 336.09 17.41 0.00
C23 c 95.78 8.71 29.00 0.00 318.68 17.41 0.00
C24 c 113.19 60.95 3.00 0.00 330.87 17.41 0.00
C25 c 113.19 34.83 6.00 0.00 323.90 17.41 0.00
C26 c 78.36 52.24 17.00 0.00 362.22 17.41 0.00
C27 c 60.95 69.66 16.00 0.00 374.40 17.41 0.00
C28 c 71.40 64.43 16.00 0.00 370.92 17.41 0.00
C29 c 111.45 73.14 9.00 186.32 238.58 17.41 0.00
C30 c 69.66 104.48 21.00 0.00 337.84 17.41 0.00
C31 c 53.98 90.55 27.00 0.00 351.77 17.41 0.00
C32 c 60.95 120.16 23.00 0.00 323.90 17.41 0.00
C33 c 92.29 90.55 11.00 0.00 339.58 17.41 0.00
C34 c 113.19 95.78 14.00 0.00 318.68 17.41 0.00
C35 c 109.71 113.19 8.00 0.00 309.97 17.41 0.00
C36 c 3.48 104.48 5.00 255.98 308.23 17.41 0.00
C37 c 34.83 34.83 8.00 0.00 344.80 17.41 0.00
C38 c 8.71 8.71 16.00 97.51 149.76 17.41 0.00
C39 c 104.48 20.90 31.00 87.06 139.32 17.41 0.00
C40 c 69.66 43.53 9.00 0.00 362.22 17.41 0.00
C41 c 73.14 12.19 5.00 280.36 332.61 17.41 0.00
C42 c 41.79 20.90 5.00 238.57 290.82 17.41 0.00
C43 c 40.05 5.22 7.00 0.00 322.16 17.41 0.00
C44 c 19.16 24.38 18.00 0.00 327.39 17.41 0.00
C45 c 10.45 66.17 16.00 0.00 330.87 17.41 0.00
C46 c 3.48 83.59 1.00 0.00 320.42 17.41 0.00
C47 c 13.93 97.52 27.00 0.00 322.16 17.41 0.00
C48 c 22.64 90.55 36.00 0.00 334.35 17.41 0.00
C49 c 10.45 118.41 30.00 0.00 306.49 17.41 0.00
C50 c 81.85 81.85 13.00 0.00 353.51 17.41 0.00
C51 c 85.33 101.00 10.00 0.00 336.09 17.41 0.00
C52 c 47.02 74.88 9.00 175.88 228.13 17.41 0.00
C53 c 64.43 53.98 14.00 0.00 374.40 17.41 0.00
C54 c 99.26 50.50 18.00 0.00 343.06 17.41 0.00
C55 c 109.71 40.05 2.00 0.00 329.13 17.41 0.00
C56 c 92.29 20.90 6.00 83.58 135.83 17.41 0.00
