stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 21.03 26.28 0.00 0.00 504.61 0.00 0.00
S0 f 21.03 26.28 0.00 0.00 504.61 0.00 0.07
S1 f 38.37 27.33 0.00 0.00 504.61 0.00 0.07
S2 f 47.31 28.91 0.00 0.00 504.61 0.00 0.07
S3 f 28.91 41.52 0.00 0.00 504.61 0.00 0.07
S4 f 36.27 46.78 0.00 0.00 504.61 0.00 0.07
S5 f 16.82 42.05 0.00 0.00 504.61 0.00 0.07
S6 f 20.50 50.46 0.00 0.00 504.61 0.00 0.07
S7 f 12.09 42.05 0.00 0.00 504.61 0.00 0.07
S8 f 2.10 43.63 0.00 0.00 504.61 0.00 0.07
S9 f 9.46 30.49 0.00 0.00 504.61 0.00 0.07
S10 f 0.53 29.44 0.00 0.00 504.61 0.00 0.07
S11 f 6.83 16.29 0.00 0.00 504.61 0.00 0.07
S12 f -2.63 19.97 0.00 0.00 504.61 0.00 0.07
S13 f 13.67 19.45 0.00 0.00 504.61 0.00 0.07
S14 f 14.72 6.83 0.00 0.00 504.61 0.00 0.07
S15 f 20.50 16.29 0.00 0.00 504.61 0.00 0.07
S16 f 25.23 5.78 0.00 0.00 504.61 0.00 0.07
S17 f 31.01 8.94 0.00 0.00 504.61 0.00 0.07
S18 f 38.37 12.09 0.00 0.00 504.61 0.00 0.07
S19 f 38.90 16.82 0.00 0.00 504.61 0.00 0.07
S20 f 47.31 23.13 0.00 0.00 504.61 0.00 0.07
C1 c 13.14 44.68 20.00 133.50 244.95 5.26 0.00
C2 c 11.56 39.42 30.00 16.29 259.66 5.26 0.00
C3 c 11.56 44.68 10.00 25.23 393.17 5.26 0.00
C4 c 10.51 42.05 40.00 357.95 453.62 5.26 0.00
C5 c 10.51 44.68 20.00 207.62 477.80 5.26 0.00
C6 c 9.46 39.42 20.00 40.47 293.83 5.26 0.00
C7 c 7.88 39.42 20.00 49.93 148.76 5.26 0.00
C8 c 7.88 42.05 10.00 166.09 359.53 5.26 0.00
C9 c 5.26 18.40 20.00 249.67 481.48 5.26 0.00
C10 c 5.26 21.03 30.00 166.62 323.27 5.26 0.00
C11 c 4.21 21.03 40.00 149.27 335.35 5.26 0.00
C12 c 4.21 23.65 20.00 373.72 482.00 5.26 0.00
C13 c 2.63 18.40 10.00 20.49 206.58 5.26 0.00
C14 c 2.63 23.65 10.00 32.06 239.17 5.26 0.00
C15 c 1.05 21.03 20.00 340.60 478.33 5.26 0.00
C16 c 0.00 21.03 20.00 22.07 243.90 5.26 0.00
C17 c 0.00 23.65 20.00 48.88 199.22 5.26 0.00
C18 c 23.13 2.63 20.00 310.11 475.17 5.26 0.00
C19 c 22.08 5.26 40.00 21.55 227.08 5.26 0.00
C20 c 22.08 7.88 10.00 80.42 201.32 5.26 0.00
C21 c 21.03 2.63 10.00 186.59 425.24 5.26 0.00
C22 c 21.03 7.88 40.00 264.39 451.52 5.26 0.00
C23 c 19.97 2.63 30.00 24.17 333.25 5.26 0.00
C24 c 19.97 7.88 10.00 33.64 198.69 5.26 0.00
C25 c 18.40 2.63 20.00 24.17 194.49 5.26 0.00
C26 c 49.93 15.77 30.00 285.41 468.34 5.26 0.00
C27 c 49.93 18.40 20.00 162.41 468.86 5.26 0.00
C28 c 48.36 15.77 10.00 29.43 251.25 5.26 0.00
C29 c 47.31 18.40 10.00 210.77 378.98 5.26 0.00
C30 c 46.26 15.77 10.00 170.30 330.10 5.26 0.00
C31 c 46.26 18.40 20.00 79.36 472.54 5.26 0.00
C32 c 45.73 15.77 10.00 27.33 211.83 5.26 0.00
C33 c 44.68 13.14 10.00 204.46 472.02 5.26 0.00
C34 c 44.68 18.40 30.00 25.23 228.65 5.26 0.00
C35 c 35.22 44.68 20.00 189.75 475.70 5.26 0.00
C36 c 34.17 44.68 40.00 206.04 400.53 5.26 0.00
C37 c 34.17 43.10 10.00 21.55 329.57 5.26 0.00
C38 c 32.59 42.05 30.00 19.97 260.19 5.26 0.00
C39 c 31.54 42.05 10.00 218.13 479.90 5.26 0.00
C40 c 31.54 44.68 30.00 232.85 368.47 5.26 0.00
C41 c 30.49 39.42 20.00 64.12 269.13 5.26 0.00
C42 c 28.91 42.05 10.00 252.30 357.43 5.26 0.00
C43 c 28.91 44.68 20.00 20.49 325.89 5.26 0.00
C44 c 28.91 43.10 10.00 159.79 376.35 5.26 0.00
C45 c 10.51 43.10 10.00 167.14 479.38 5.26 0.00
C46 c 9.46 42.05 10.00 261.76 479.38 5.26 0.00
C47 c 1.05 23.65 10.00 49.93 285.42 5.26 0.00
C48 c 22.08 2.63 10.00 24.17 249.15 5.26 0.00
C49 c 22.08 6.31 10.00 45.72 236.01 5.26 0.00
C50 c 37.85 18.40 30.00 353.74 480.43 5.26 0.00
C51 c 28.91 10.51 19.00 181.86 387.92 5.26 0.00
C52 c 13.14 15.77 3.00 189.22 455.20 5.26 0.00
C53 c 10.51 26.28 5.00 71.48 272.28 5.26 0.00
C54 c 28.91 31.54 16.00 230.75 417.88 5.26 0.00
C55 c 15.77 31.54 16.00 199.21 491.47 5.26 0.00
C56 c 26.28 18.40 19.00 9.98 262.29 5.26 0.00
C57 c 15.77 13.14 23.00 61.49 239.17 5.26 0.00
C58 c 7.88 5.26 20.00 175.55 353.23 5.26 0.00
C59 c 5.26 10.51 19.00 281.73 469.92 5.26 0.00
C60 c 7.88 31.54 17.00 14.19 225.50 5.26 0.00
C61 c 23.65 34.17 9.00 91.98 490.94 5.26 0.00
C62 c 34.17 18.40 3.00 15.76 208.15 5.26 0.00
C63 c 34.17 10.51 6.00 58.34 336.93 5.26 0.00
C64 c 23.65 15.77 17.00 287.51 435.75 5.26 0.00
C65 c 18.40 21.03 16.00 6.30 153.49 5.26 0.00
C66 c 21.55 19.45 16.00 214.98 462.03 5.26 0.00
C67 c 33.64 22.08 9.00 13.66 218.14 5.26 0.00
C68 c 21.03 31.54 21.00 251.77 494.09 5.26 0.00
C69 c 16.29 27.33 27.00 5.25 199.22 5.26 0.00
C70 c 18.40 36.27 23.00 171.35 310.12 5.26 0.00
C71 c 34.17 28.91 14.00 371.61 485.68 5.26 0.00
C72 c 33.11 34.17 8.00 84.62 326.42 5.26 0.00
C73 c 1.05 31.54 5.00 130.35 237.59 5.26 0.00
C74 c 10.51 10.51 8.00 347.43 479.90 5.26 0.00
C75 c 2.63 2.63 16.00 163.46 303.29 5.26 0.00
C76 c 31.54 6.31 31.00 22.60 225.50 5.26 0.00
C77 c 12.09 1.58 7.00 26.28 247.58 5.26 0.00
C78 c 4.21 29.44 27.00 62.02 371.10 5.26 0.00
C79 c 3.15 35.74 30.00 20.49 211.31 5.26 0.00
C80 c 24.70 24.70 13.00 78.84 351.12 5.26 0.00
C81 c 25.76 30.49 10.00 329.56 492.52 5.26 0.00
C82 c 14.19 22.60 9.00 222.34 375.83 5.26 0.00
C83 c 19.45 16.29 14.00 154.53 363.74 5.26 0.00
C84 c 29.96 15.24 18.00 269.12 484.63 5.26 0.00
C85 c 33.11 12.09 2.00 18.92 355.33 5.26 0.00
C86 c 11.04 12.62 28.00 188.17 267.02 5.26 0.00
C87 c 6.31 12.62 13.00 224.44 239.17 5.26 0.00
C88 c 12.62 30.49 19.00 207.62 445.21 5.26 0.00
C89 c 35.22 2.63 25.00 229.69 471.49 5.26 0.00
C90 c 19.45 24.70 6.00 2.62 152.44 5.26 0.00
C91 c 25.76 22.08 13.00 133.50 391.07 5.26 0.00
C92 c 27.86 22.60 14.00 189.75 491.47 5.26 0.00
C93 c 32.06 27.33 3.00 149.80 246.52 5.26 0.00
C94 c 29.96 25.23 23.00 327.99 489.89 5.26 0.00
C95 c 29.44 19.45 6.00 171.87 447.31 5.26 0.00
C96 c 28.91 28.38 26.00 133.50 220.77 5.26 0.00
C97 c 2.10 9.46 35.00 392.64 473.59 5.26 0.00
C98 c 13.67 27.33 9.00 57.81 234.43 5.26 0.00
C99 c 13.67 18.40 15.00 11.03 136.14 5.26 0.00
C100 c 16.29 35.22 3.00 277.53 277.54 5.26 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 53.06 0.71 159.00
5 Medium|PHEV PHEV 750.00 0.28 75.80 0.88 166.00
6 Large|PHEV PHEV 1000.00 0.32 98.54 0.95 178.00
7 Small|BEV BEV 500.00 0.00 151.59 0.76 159.00
8 Medium|BEV BEV 750.00 0.00 181.91 0.93 167.00
9 Large|BEV BEV 1000.00 0.00 212.23 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
