stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 15.77 15.77 0.00 0.00 450.44 0.00 0.00
S0 f 15.77 15.77 0.00 0.00 450.44 0.00 0.05
S1 f 27.48 16.67 0.00 0.00 450.44 0.00 0.05
S2 f 33.33 17.57 0.00 0.00 450.44 0.00 0.05
S3 f 21.17 25.67 0.00 0.00 450.44 0.00 0.05
S4 f 25.67 29.28 0.00 0.00 450.44 0.00 0.05
S5 f 13.06 26.58 0.00 0.00 450.44 0.00 0.05
S6 f 15.31 31.98 0.00 0.00 450.44 0.00 0.05
S7 f 9.91 26.13 0.00 0.00 450.44 0.00 0.05
S8 f 3.15 27.48 0.00 0.00 450.44 0.00 0.05
S9 f 8.11 18.47 0.00 0.00 450.44 0.00 0.05
S10 f 2.25 17.57 0.00 0.00 450.44 0.00 0.05
S11 f 6.31 9.01 0.00 0.00 450.44 0.00 0.05
S12 f 0.00 11.71 0.00 0.00 450.44 0.00 0.05
S13 f 10.81 11.26 0.00 0.00 450.44 0.00 0.05
S14 f 11.71 2.70 0.00 0.00 450.44 0.00 0.05
S15 f 15.31 9.01 0.00 0.00 450.44 0.00 0.05
S16 f 18.47 2.25 0.00 0.00 450.44 0.00 0.05
S17 f 22.52 4.05 0.00 0.00 450.44 0.00 0.05
S18 f 27.48 6.31 0.00 0.00 450.44 0.00 0.05
S19 f 27.93 9.46 0.00 0.00 450.44 0.00 0.05
S20 f 33.33 13.51 0.00 0.00 450.44 0.00 0.05
C1 c 18.47 22.07 10.00 7.20 45.95 4.50 0.00
C2 c 15.77 7.66 7.00 0.00 437.82 4.50 0.00
C3 c 24.77 20.27 13.00 0.00 435.57 4.50 0.00
C4 c 24.77 9.01 19.00 0.00 434.67 4.50 0.00
C5 c 6.76 13.51 26.00 0.00 436.47 4.50 0.00
C6 c 11.26 13.51 3.00 0.00 440.53 4.50 0.00
C7 c 9.01 22.52 5.00 0.00 436.02 4.50 0.00
C8 c 4.50 19.37 9.00 0.00 433.77 4.50 0.00
C9 c 24.77 27.03 16.00 0.00 431.07 4.50 0.00
C10 c 13.51 27.03 16.00 263.50 311.25 4.50 0.00
C11 c 9.01 29.28 12.00 0.00 430.62 4.50 0.00
C12 c 22.52 15.77 19.00 382.86 420.71 4.50 0.00
C13 c 13.51 11.26 23.00 0.00 440.53 4.50 0.00
C14 c 6.76 4.50 20.00 0.00 431.07 4.50 0.00
C15 c 13.51 2.25 8.00 387.82 431.97 4.50 0.00
C16 c 4.50 9.01 19.00 237.37 299.54 4.50 0.00
C17 c 2.25 13.51 2.00 0.00 431.97 4.50 0.00
C18 c 9.01 18.02 12.00 0.00 438.72 4.50 0.00
C19 c 6.76 27.03 17.00 0.00 431.07 4.50 0.00
C20 c 20.27 29.28 9.00 305.84 346.39 4.50 0.00
C21 c 20.27 9.01 11.00 0.00 437.37 4.50 0.00
C22 c 20.27 4.50 18.00 0.00 433.77 4.50 0.00
C23 c 24.77 2.25 29.00 42.34 123.42 4.50 0.00
