stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 55.99 69.99 0.00 0.00 1730.22 0.00 0.00
S0 f 55.99 69.99 0.00 0.00 1730.22 0.00 4.75
S1 f 102.19 72.79 0.00 0.00 1730.22 0.00 4.75
S2 f 125.99 76.99 0.00 0.00 1730.22 0.00 4.75
S3 f 76.99 110.59 0.00 0.00 1730.22 0.00 4.75
S4 f 96.59 124.59 0.00 0.00 1730.22 0.00 4.75
S5 f 44.80 111.99 0.00 0.00 1730.22 0.00 4.75
S6 f 54.59 134.39 0.00 0.00 1730.22 0.00 4.75
S7 f 32.20 111.99 0.00 0.00 1730.22 0.00 4.75
S8 f 5.60 116.19 0.00 0.00 1730.22 0.00 4.75
S9 f 25.20 81.19 0.00 0.00 1730.22 0.00 4.75
S10 f 1.40 78.39 0.00 0.00 1730.22 0.00 4.75
S11 f 18.20 43.40 0.00 0.00 1730.22 0.00 4.75
S12 f -7.00 53.19 0.00 0.00 1730.22 0.00 4.75
S13 f 36.40 51.79 0.00 0.00 1730.22 0.00 4.75
S14 f 39.20 18.20 0.00 0.00 1730.22 0.00 4.75
S15 f 54.59 43.40 0.00 0.00 1730.22 0.00 4.75
S16 f 67.19 15.40 0.00 0.00 1730.22 0.00 4.75
S17 f 82.59 23.80 0.00 0.00 1730.22 0.00 4.75
S18 f 102.19 32.20 0.00 0.00 1730.22 0.00 4.75
S19 f 103.59 44.80 0.00 0.00 1730.22 0.00 4.75
S20 f 125.99 61.59 0.00 0.00 1730.22 0.00 4.75
C1 c 62.99 95.19 10.00 26.59 288.37 125.99 0.00
C2 c 62.99 97.99 30.00 657.92 814.72 125.99 0.00
C3 c 58.79 92.39 10.00 1089.08 1422.25 125.99 0.00
C4 c 58.79 95.19 10.00 680.32 1055.49 125.99 0.00
C5 c 58.79 90.99 10.00 1147.87 1581.83 125.99 0.00
C6 c 55.99 96.59 20.00 888.90 1104.48 125.99 0.00
C7 c 55.99 92.39 20.00 998.09 1255.67 125.99 0.00
C8 c 53.19 95.19 20.00 1250.06 1577.63 125.99 0.00
C9 c 53.19 97.99 10.00 1063.88 1574.83 125.99 0.00
C10 c 48.99 92.39 10.00 984.09 1289.26 125.99 0.00
C11 c 48.99 96.59 10.00 1080.68 1453.05 125.99 0.00
C12 c 35.00 118.99 20.00 215.57 349.97 125.99 0.00
C13 c 30.80 104.99 30.00 1282.25 1560.83 125.99 0.00
C14 c 30.80 118.99 10.00 271.57 554.34 125.99 0.00
C15 c 28.00 111.99 40.00 1055.48 1091.89 125.99 0.00
C16 c 28.00 118.99 40.00 439.55 643.93 125.99 0.00
C17 c 25.20 104.99 20.00 713.92 1167.48 125.99 0.00
C18 c 21.00 104.99 20.00 795.11 825.91 125.99 0.00
C19 c 21.00 111.99 10.00 575.33 779.72 125.99 0.00
C20 c 42.00 69.99 10.00 13.99 235.18 125.99 0.00
C21 c 42.00 72.79 20.00 15.39 265.98 125.99 0.00
C22 c 39.20 72.79 20.00 34.99 250.58 125.99 0.00
C23 c 39.20 76.99 10.00 18.19 204.38 125.99 0.00
C24 c 35.00 69.99 10.00 20.99 331.77 125.99 0.00
C25 c 35.00 72.79 40.00 69.99 475.95 125.99 0.00
C26 c 35.00 76.99 10.00 806.31 1175.88 125.99 0.00
C27 c 32.20 72.79 10.00 368.15 435.36 125.99 0.00
C28 c 32.20 76.99 20.00 471.74 855.31 125.99 0.00
C29 c 28.00 69.99 10.00 219.77 340.17 125.99 0.00
C30 c 28.00 76.99 10.00 467.54 599.14 125.99 0.00
C31 c 14.00 48.99 20.00 631.33 746.12 125.99 0.00
C32 c 14.00 55.99 30.00 268.77 582.34 125.99 0.00
C33 c 11.20 55.99 40.00 305.16 803.52 125.99 0.00
C34 c 11.20 62.99 20.00 260.37 352.77 125.99 0.00
C35 c 7.00 48.99 10.00 789.51 1142.28 125.99 0.00
C36 c 7.00 62.99 10.00 272.97 600.54 125.99 0.00
C37 c 2.80 55.99 20.00 783.91 879.11 125.99 0.00
C38 c 0.00 55.99 30.00 583.73 821.72 125.99 0.00
C39 c 0.00 62.99 20.00 422.75 716.73 125.99 0.00
C40 c 48.99 42.00 10.00 148.38 330.37 125.99 0.00
C41 c 48.99 44.80 10.00 26.59 253.38 125.99 0.00
C42 c 46.19 44.80 20.00 314.96 424.16 125.99 0.00
