stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 59.63 59.63 0.00 0.00 391.84 0.00 0.00
S0 f 59.63 59.63 0.00 0.00 391.84 0.00 0.78
S1 f 103.92 63.03 0.00 0.00 391.84 0.00 0.78
S2 f 126.07 66.44 0.00 0.00 391.84 0.00 0.78
S3 f 80.07 97.11 0.00 0.00 391.84 0.00 0.78
S4 f 97.11 110.74 0.00 0.00 391.84 0.00 0.78
S5 f 49.41 100.51 0.00 0.00 391.84 0.00 0.78
S6 f 57.92 120.96 0.00 0.00 391.84 0.00 0.78
S7 f 37.48 98.81 0.00 0.00 391.84 0.00 0.78
S8 f 11.93 103.92 0.00 0.00 391.84 0.00 0.78
S9 f 30.67 69.85 0.00 0.00 391.84 0.00 0.78
S10 f 8.52 66.44 0.00 0.00 391.84 0.00 0.78
S11 f 23.85 34.07 0.00 0.00 391.84 0.00 0.78
S12 f 0.00 44.29 0.00 0.00 391.84 0.00 0.78
S13 f 40.89 42.59 0.00 0.00 391.84 0.00 0.78
S14 f 44.29 10.22 0.00 0.00 391.84 0.00 0.78
S15 f 57.92 34.07 0.00 0.00 391.84 0.00 0.78
S16 f 69.85 8.52 0.00 0.00 391.84 0.00 0.78
S17 f 85.18 15.33 0.00 0.00 391.84 0.00 0.78
S18 f 103.92 23.85 0.00 0.00 391.84 0.00 0.78
S19 f 105.63 35.78 0.00 0.00 391.84 0.00 0.78
S20 f 126.07 51.11 0.00 0.00 391.84 0.00 0.78
C1 c 69.85 83.48 10.00 27.25 202.74 17.04 0.00
C2 c 59.63 28.96 7.00 59.62 287.92 17.04 0.00
C3 c 93.70 76.66 13.00 39.18 318.58 17.04 0.00
C4 c 93.70 34.07 19.00 107.32 274.29 17.04 0.00
C5 c 25.55 51.11 26.00 98.81 339.03 17.04 0.00
C6 c 42.59 51.11 3.00 54.51 286.22 17.04 0.00
C7 c 34.07 85.18 5.00 73.25 243.62 17.04 0.00
C8 c 17.04 73.26 9.00 45.99 253.85 17.04 0.00
