stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 58.17 58.17 0.00 0.00 382.27 0.00 0.00
S0 f 58.17 58.17 0.00 0.00 382.27 0.00 0.75
S1 f 101.38 61.49 0.00 0.00 382.27 0.00 0.75
S2 f 122.99 64.82 0.00 0.00 382.27 0.00 0.75
S3 f 78.11 94.73 0.00 0.00 382.27 0.00 0.75
S4 f 94.73 108.03 0.00 0.00 382.27 0.00 0.75
S5 f 48.20 98.06 0.00 0.00 382.27 0.00 0.75
S6 f 56.51 118.00 0.00 0.00 382.27 0.00 0.75
S7 f 36.56 96.40 0.00 0.00 382.27 0.00 0.75
S8 f 11.63 101.38 0.00 0.00 382.27 0.00 0.75
S9 f 29.92 68.14 0.00 0.00 382.27 0.00 0.75
S10 f 8.31 64.82 0.00 0.00 382.27 0.00 0.75
S11 f 23.27 33.24 0.00 0.00 382.27 0.00 0.75
S12 f 0.00 43.21 0.00 0.00 382.27 0.00 0.75
S13 f 39.89 41.55 0.00 0.00 382.27 0.00 0.75
S14 f 43.21 9.97 0.00 0.00 382.27 0.00 0.75
S15 f 56.51 33.24 0.00 0.00 382.27 0.00 0.75
S16 f 68.14 8.31 0.00 0.00 382.27 0.00 0.75
S17 f 83.10 14.96 0.00 0.00 382.27 0.00 0.75
S18 f 101.38 23.27 0.00 0.00 382.27 0.00 0.75
S19 f 103.04 34.90 0.00 0.00 382.27 0.00 0.75
S20 f 122.99 49.86 0.00 0.00 382.27 0.00 0.75
C1 c 68.14 81.44 10.00 26.59 119.67 16.62 0.00
C2 c 58.17 28.25 7.00 71.46 267.59 16.62 0.00
C3 c 91.41 74.79 13.00 38.22 327.42 16.62 0.00
C4 c 91.41 33.24 19.00 146.25 226.04 16.62 0.00
C5 c 24.93 49.86 26.00 113.01 330.74 16.62 0.00
C6 c 41.55 49.86 3.00 64.81 267.59 16.62 0.00
C7 c 33.24 83.10 5.00 114.67 194.46 16.62 0.00
C8 c 16.62 71.47 9.00 44.87 202.77 16.62 0.00
C9 c 91.41 99.72 16.00 122.98 310.80 16.62 0.00
C10 c 49.86 99.72 16.00 194.45 322.43 16.62 0.00
C11 c 33.24 108.03 12.00 157.89 309.14 16.62 0.00
C12 c 83.10 58.17 19.00 250.96 340.72 16.62 0.00
