stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 21.54 21.54 0.00 0.00 615.54 0.00 0.00
S0 f 21.54 21.54 0.00 0.00 615.54 0.00 0.10
S1 f 37.55 22.77 0.00 0.00 615.54 0.00 0.10
S2 f 45.55 24.01 0.00 0.00 615.54 0.00 0.10
S3 f 28.93 35.09 0.00 0.00 615.54 0.00 0.10
S4 f 35.09 40.01 0.00 0.00 615.54 0.00 0.10
S5 f 17.85 36.32 0.00 0.00 615.54 0.00 0.10
S6 f 20.93 43.70 0.00 0.00 615.54 0.00 0.10
S7 f 13.54 35.70 0.00 0.00 615.54 0.00 0.10
S8 f 4.31 37.55 0.00 0.00 615.54 0.00 0.10
S9 f 11.08 25.24 0.00 0.00 615.54 0.00 0.10
S10 f 3.08 24.01 0.00 0.00 615.54 0.00 0.10
S11 f 8.62 12.31 0.00 0.00 615.54 0.00 0.10
S12 f 0.00 16.00 0.00 0.00 615.54 0.00 0.10
S13 f 14.77 15.39 0.00 0.00 615.54 0.00 0.10
S14 f 16.00 3.69 0.00 0.00 615.54 0.00 0.10
S15 f 20.93 12.31 0.00 0.00 615.54 0.00 0.10
S16 f 25.24 3.08 0.00 0.00 615.54 0.00 0.10
S17 f 30.78 5.54 0.00 0.00 615.54 0.00 0.10
S18 f 37.55 8.62 0.00 0.00 615.54 0.00 0.10
S19 f 38.16 12.93 0.00 0.00 615.54 0.00 0.10
S20 f 45.55 18.47 0.00 0.00 615.54 0.00 0.10
C1 c 25.24 30.16 10.00 9.84 157.58 6.16 0.00
C2 c 21.54 10.46 7.00 0.00 598.31 6.16 0.00
C3 c 33.85 27.70 13.00 443.80 591.54 6.16 0.00
C4 c 33.85 12.31 19.00 413.64 561.37 6.16 0.00
C5 c 9.23 18.47 26.00 0.00 596.46 6.16 0.00
C6 c 15.39 18.47 3.00 315.15 462.89 6.16 0.00
C7 c 12.31 30.78 5.00 13.54 161.28 6.16 0.00
C8 c 6.16 26.47 9.00 16.61 164.35 6.16 0.00
C9 c 33.85 36.93 16.00 0.00 589.07 6.16 0.00
C10 c 18.47 36.93 16.00 0.00 593.38 6.16 0.00
C11 c 12.31 40.01 12.00 394.55 542.29 6.16 0.00
C12 c 30.78 21.54 19.00 452.41 600.15 6.16 0.00
C13 c 18.47 15.39 23.00 0.00 602.00 6.16 0.00
C14 c 9.23 6.16 20.00 73.24 220.98 6.16 0.00
C15 c 18.47 3.08 8.00 442.57 590.31 6.16 0.00
C16 c 6.16 12.31 19.00 292.99 440.73 6.16 0.00
C17 c 3.08 18.47 2.00 419.79 567.53 6.16 0.00
C18 c 12.31 24.62 12.00 0.00 599.54 6.16 0.00
C19 c 9.23 36.93 17.00 109.56 257.30 6.16 0.00
