stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 17.91 17.91 0.00 0.00 511.65 0.00 0.00
S0 f 17.91 17.91 0.00 0.00 511.65 0.00 0.07
S1 f 31.21 18.93 0.00 0.00 511.65 0.00 0.07
S2 f 37.86 19.95 0.00 0.00 511.65 0.00 0.07
S3 f 24.05 29.16 0.00 0.00 511.65 0.00 0.07
S4 f 29.16 33.26 0.00 0.00 511.65 0.00 0.07
S5 f 14.84 30.19 0.00 0.00 511.65 0.00 0.07
S6 f 17.40 36.33 0.00 0.00 511.65 0.00 0.07
S7 f 11.26 29.68 0.00 0.00 511.65 0.00 0.07
S8 f 3.58 31.21 0.00 0.00 511.65 0.00 0.07
S9 f 9.21 20.98 0.00 0.00 511.65 0.00 0.07
S10 f 2.56 19.95 0.00 0.00 511.65 0.00 0.07
S11 f 7.16 10.23 0.00 0.00 511.65 0.00 0.07
S12 f 0.00 13.30 0.00 0.00 511.65 0.00 0.07
S13 f 12.28 12.79 0.00 0.00 511.65 0.00 0.07
S14 f 13.30 3.07 0.00 0.00 511.65 0.00 0.07
S15 f 17.40 10.23 0.00 0.00 511.65 0.00 0.07
S16 f 20.98 2.56 0.00 0.00 511.65 0.00 0.07
S17 f 25.58 4.60 0.00 0.00 511.65 0.00 0.07
S18 f 31.21 7.16 0.00 0.00 511.65 0.00 0.07
S19 f 31.72 10.74 0.00 0.00 511.65 0.00 0.07
S20 f 37.86 15.35 0.00 0.00 511.65 0.00 0.07
C1 c 20.98 25.07 10.00 8.18 130.99 5.12 0.00
C2 c 17.91 8.70 7.00 0.00 497.32 5.12 0.00
C3 c 28.14 23.02 13.00 0.00 494.76 5.12 0.00
C4 c 28.14 10.23 19.00 343.82 466.62 5.12 0.00
C5 c 7.67 15.35 26.00 0.00 495.79 5.12 0.00
C6 c 12.79 15.35 3.00 0.00 500.39 5.12 0.00
C7 c 10.23 25.58 5.00 11.25 134.06 5.12 0.00
C8 c 5.12 22.00 9.00 0.00 492.72 5.12 0.00
C9 c 28.14 30.70 16.00 0.00 489.65 5.12 0.00
C10 c 15.35 30.70 16.00 0.00 493.23 5.12 0.00
C11 c 10.23 33.26 12.00 0.00 489.14 5.12 0.00
C12 c 25.58 17.91 19.00 376.05 498.86 5.12 0.00
C13 c 15.35 12.79 23.00 0.00 500.39 5.12 0.00
C14 c 7.67 5.12 20.00 0.00 489.65 5.12 0.00
C15 c 15.35 2.56 8.00 0.00 490.67 5.12 0.00
C16 c 5.12 10.23 19.00 243.54 366.34 5.12 0.00
C17 c 2.56 15.35 2.00 0.00 490.67 5.12 0.00
C18 c 10.23 20.47 12.00 0.00 498.35 5.12 0.00
C19 c 7.67 30.70 17.00 0.00 489.65 5.12 0.00
C20 c 23.02 33.26 9.00 309.03 431.83 5.12 0.00
C21 c 23.02 10.23 11.00 0.00 496.81 5.12 0.00
C22 c 23.02 5.12 18.00 0.00 492.72 5.12 0.00
C23 c 28.14 2.56 29.00 0.00 487.60 5.12 0.00
C24 c 33.26 17.91 3.00 0.00 491.18 5.12 0.00
C25 c 33.26 10.23 6.00 0.00 489.14 5.12 0.00
C26 c 23.02 15.35 17.00 0.00 500.39 5.12 0.00
C27 c 17.91 20.47 16.00 0.00 503.97 5.12 0.00
C28 c 20.98 18.93 16.00 0.00 502.95 5.12 0.00
C29 c 32.75 21.49 9.00 368.38 491.18 5.12 0.00
C30 c 20.47 30.70 21.00 0.00 493.23 5.12 0.00
C31 c 15.86 26.61 27.00 0.00 497.32 5.12 0.00
C32 c 17.91 35.30 23.00 0.00 489.14 5.12 0.00
C33 c 27.12 26.61 11.00 0.00 493.74 5.12 0.00
C34 c 33.26 28.14 14.00 0.00 487.60 5.12 0.00
C35 c 32.23 33.26 8.00 0.00 485.04 5.12 0.00
C36 c 1.02 30.70 5.00 362.24 485.04 5.12 0.00
C37 c 10.23 10.23 8.00 0.00 495.28 5.12 0.00
C38 c 2.56 2.56 16.00 276.28 399.09 5.12 0.00
C39 c 30.70 6.14 31.00 123.81 246.62 5.12 0.00
C40 c 20.47 12.79 9.00 0.00 500.39 5.12 0.00
C41 c 21.49 3.58 5.00 368.89 491.70 5.12 0.00
C42 c 12.28 6.14 5.00 13.30 136.10 5.12 0.00
C43 c 11.77 1.53 7.00 0.00 488.63 5.12 0.00
C44 c 5.63 7.16 18.00 0.00 490.16 5.12 0.00
C45 c 3.07 19.44 16.00 0.00 491.18 5.12 0.00
C46 c 1.02 24.56 1.00 0.00 488.11 5.12 0.00
C47 c 4.09 28.65 27.00 0.00 488.63 5.12 0.00
C48 c 6.65 26.61 36.00 0.00 492.21 5.12 0.00
C49 c 3.07 34.79 30.00 0.00 484.02 5.12 0.00
C50 c 24.05 24.05 13.00 0.00 497.83 5.12 0.00
C51 c 25.07 29.68 10.00 0.00 492.72 5.12 0.00
C52 c 13.81 22.00 9.00 98.23 221.04 5.12 0.00
C53 c 18.93 15.86 14.00 0.00 503.97 5.12 0.00
C54 c 29.16 14.84 18.00 0.00 494.76 5.12 0.00
C55 c 32.23 11.77 2.00 0.00 490.67 5.12 0.00
C56 c 27.12 6.14 6.00 368.38 491.18 5.12 0.00
C57 c 16.37 6.14 7.00 0.00 494.25 5.12 0.00
C58 c 18.42 13.30 18.00 0.00 501.42 5.12 0.00
C59 c 10.74 12.28 28.00 0.00 497.32 5.12 0.00
C60 c 8.70 17.40 3.00 0.00 496.81 5.12 0.00
C61 c 6.14 12.28 13.00 163.72 286.53 5.12 0.00
C62 c 12.28 29.68 19.00 0.00 493.23 5.12 0.00
C63 c 13.81 35.30 10.00 0.00 488.63 5.12 0.00
C64 c 7.67 39.40 9.00 332.56 455.37 5.12 0.00
C65 c 31.72 39.40 20.00 25.58 148.38 5.12 0.00
C66 c 25.07 37.35 25.00 0.00 485.56 5.12 0.00
C67 c 34.28 2.56 25.00 0.00 484.02 5.12 0.00
C68 c 28.65 19.95 36.00 0.00 495.28 5.12 0.00
C69 c 18.93 24.05 6.00 209.77 332.57 5.12 0.00
C70 c 18.93 28.65 5.00 0.00 495.28 5.12 0.00
C71 c 29.16 34.79 15.00 0.00 486.07 5.12 0.00
C72 c 24.05 8.19 25.00 0.00 494.76 5.12 0.00
C73 c 22.51 8.70 9.00 372.98 495.79 5.12 0.00
C74 c 23.54 6.65 8.00 0.00 493.74 5.12 0.00
C75 c 25.07 5.63 18.00 0.00 492.21 5.12 0.00
C76 c 25.07 21.49 13.00 0.00 498.35 5.12 0.00
C77 c 27.12 22.00 14.00 17.90 140.71 5.12 0.00
C78 c 31.21 26.61 3.00 0.00 490.16 5.12 0.00
C79 c 29.16 24.56 23.00 13.30 136.10 5.12 0.00
C80 c 28.65 18.93 6.00 0.00 495.28 5.12 0.00
C81 c 28.14 27.63 26.00 0.00 492.21 5.12 0.00
C82 c 7.67 24.05 16.00 0.00 494.25 5.12 0.00
C83 c 7.16 18.93 11.00 0.00 495.28 5.12 0.00
C84 c 5.63 15.86 7.00 0.00 493.74 5.12 0.00
C85 c 8.19 11.26 41.00 0.00 494.25 5.12 0.00
C86 c 2.05 9.21 35.00 0.00 488.11 5.12 0.00
C87 c 14.33 9.21 26.00 219.49 342.29 5.12 0.00
C88 c 13.30 26.61 9.00 138.65 261.46 5.12 0.00
C89 c 13.30 17.91 15.00 258.89 381.69 5.12 0.00
C90 c 15.86 34.28 3.00 237.40 360.20 5.12 0.00
C91 c 7.67 9.72 1.00 0.00 493.23 5.12 0.00
C92 c 11.26 11.26 2.00 0.00 496.81 5.12 0.00
C93 c 9.21 12.28 22.00 0.00 495.79 5.12 0.00
C94 c 13.30 13.81 27.00 0.00 499.88 5.12 0.00
C95 c 12.79 12.28 20.00 0.00 498.86 5.12 0.00
C96 c 11.26 13.81 11.00 0.00 498.35 5.12 0.00
C97 c 12.79 10.74 12.00 0.00 497.32 5.12 0.00
C98 c 9.72 10.74 10.00 0.00 495.28 5.12 0.00
C99 c 10.23 13.30 9.00 0.00 497.32 5.12 0.00
C100 c 9.21 9.21 17.00 0.00 493.74 5.12 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 500.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 750.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 1000.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 500.00 0.22 54.51 0.71 159.00
