stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 14.61 14.61 0.00 0.00 417.53 0.00 0.00
S0 f 14.61 14.61 0.00 0.00 417.53 0.00 0.05
S1 f 25.47 15.45 0.00 0.00 417.53 0.00 0.05
S2 f 30.90 16.28 0.00 0.00 417.53 0.00 0.05
S3 f 19.62 23.80 0.00 0.00 417.53 0.00 0.05
S4 f 23.80 27.14 0.00 0.00 417.53 0.00 0.05
S5 f 12.11 24.63 0.00 0.00 417.53 0.00 0.05
S6 f 14.20 29.64 0.00 0.00 417.53 0.00 0.05
S7 f 9.19 24.22 0.00 0.00 417.53 0.00 0.05
S8 f 2.92 25.47 0.00 0.00 417.53 0.00 0.05
S9 f 7.52 17.12 0.00 0.00 417.53 0.00 0.05
S10 f 2.09 16.28 0.00 0.00 417.53 0.00 0.05
S11 f 5.85 8.35 0.00 0.00 417.53 0.00 0.05
S12 f 0.00 10.86 0.00 0.00 417.53 0.00 0.05
S13 f 10.02 10.44 0.00 0.00 417.53 0.00 0.05
S14 f 10.86 2.51 0.00 0.00 417.53 0.00 0.05
S15 f 14.20 8.35 0.00 0.00 417.53 0.00 0.05
S16 f 17.12 2.09 0.00 0.00 417.53 0.00 0.05
S17 f 20.88 3.76 0.00 0.00 417.53 0.00 0.05
S18 f 25.47 5.85 0.00 0.00 417.53 0.00 0.05
S19 f 25.89 8.77 0.00 0.00 417.53 0.00 0.05
S20 f 30.90 12.53 0.00 0.00 417.53 0.00 0.05
C1 c 17.12 20.46 10.00 6.68 106.89 4.18 0.00
C2 c 14.61 7.10 7.00 0.00 405.84 4.18 0.00
C3 c 22.96 18.79 13.00 0.00 403.75 4.18 0.00
C4 c 22.96 8.35 19.00 280.57 380.79 4.18 0.00
C5 c 6.26 12.53 26.00 0.00 404.58 4.18 0.00
C6 c 10.44 12.53 3.00 0.00 408.34 4.18 0.00
C7 c 8.35 20.88 5.00 9.18 109.40 4.18 0.00
C8 c 4.18 17.95 9.00 11.27 111.48 4.18 0.00
C9 c 22.96 25.05 16.00 0.00 399.57 4.18 0.00
C10 c 12.53 25.05 16.00 0.00 402.50 4.18 0.00
C11 c 8.35 27.14 12.00 0.00 399.16 4.18 0.00
C12 c 20.88 14.61 19.00 306.87 407.09 4.18 0.00
C13 c 12.53 10.44 23.00 0.00 408.34 4.18 0.00
C14 c 6.26 4.18 20.00 0.00 399.57 4.18 0.00
C15 c 12.53 2.09 8.00 300.19 400.41 4.18 0.00
C16 c 4.18 8.35 19.00 198.74 298.95 4.18 0.00
C17 c 2.09 12.53 2.00 284.75 384.96 4.18 0.00
C18 c 8.35 16.70 12.00 0.00 406.67 4.18 0.00
C19 c 6.26 25.05 17.00 0.00 399.57 4.18 0.00
C20 c 18.79 27.14 9.00 252.18 352.39 4.18 0.00
C21 c 18.79 8.35 11.00 0.00 405.42 4.18 0.00
C22 c 18.79 4.18 18.00 0.00 402.08 4.18 0.00
C23 c 22.96 2.09 29.00 0.00 397.90 4.18 0.00
C24 c 27.14 14.61 3.00 0.00 400.83 4.18 0.00
C25 c 27.14 8.35 6.00 0.00 399.16 4.18 0.00
C26 c 18.79 12.53 17.00 0.00 408.34 4.18 0.00
C27 c 14.61 16.70 16.00 111.89 212.11 4.18 0.00
C28 c 17.12 15.45 16.00 0.00 410.43 4.18 0.00
