stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 55.99 69.99 0.00 0.00 1730.22 0.00 0.00
S0 f 55.99 69.99 0.00 0.00 1730.22 0.00 4.75
S1 f 102.19 72.79 0.00 0.00 1730.22 0.00 4.75
S2 f 125.99 76.99 0.00 0.00 1730.22 0.00 4.75
S3 f 76.99 110.59 0.00 0.00 1730.22 0.00 4.75
S4 f 96.59 124.59 0.00 0.00 1730.22 0.00 4.75
S5 f 44.80 111.99 0.00 0.00 1730.22 0.00 4.75
S6 f 54.59 134.39 0.00 0.00 1730.22 0.00 4.75
S7 f 32.20 111.99 0.00 0.00 1730.22 0.00 4.75
S8 f 5.60 116.19 0.00 0.00 1730.22 0.00 4.75
S9 f 25.20 81.19 0.00 0.00 1730.22 0.00 4.75
S10 f 1.40 78.39 0.00 0.00 1730.22 0.00 4.75
S11 f 18.20 43.40 0.00 0.00 1730.22 0.00 4.75
S12 f -7.00 53.19 0.00 0.00 1730.22 0.00 4.75
S13 f 36.40 51.79 0.00 0.00 1730.22 0.00 4.75
S14 f 39.20 18.20 0.00 0.00 1730.22 0.00 4.75
S15 f 54.59 43.40 0.00 0.00 1730.22 0.00 4.75
S16 f 67.19 15.40 0.00 0.00 1730.22 0.00 4.75
S17 f 82.59 23.80 0.00 0.00 1730.22 0.00 4.75
S18 f 102.19 32.20 0.00 0.00 1730.22 0.00 4.75
S19 f 103.59 44.80 0.00 0.00 1730.22 0.00 4.75
S20 f 125.99 61.59 0.00 0.00 1730.22 0.00 4.75
C1 c 62.99 95.19 10.00 109.18 195.98 125.99 0.00
C2 c 62.99 97.99 30.00 698.52 774.12 125.99 0.00
C3 c 58.79 92.39 10.00 1208.06 1303.26 125.99 0.00
C4 c 58.79 95.19 10.00 817.51 918.30 125.99 0.00
C5 c 58.79 90.99 10.00 1329.85 1436.25 125.99 0.00
C6 c 55.99 96.59 20.00 956.09 1037.29 125.99 0.00
C7 c 55.99 92.39 20.00 0.00 1581.83 125.99 0.00
C8 c 53.19 95.19 20.00 1479.63 1574.83 125.99 0.00
C9 c 53.19 97.99 10.00 1341.05 1455.85 125.99 0.00
C10 c 48.99 92.39 10.00 1090.48 1182.88 125.99 0.00
C11 c 48.99 96.59 10.00 1216.46 1317.26 125.99 0.00
C12 c 35.00 118.99 20.00 246.37 319.17 125.99 0.00
C13 c 30.80 104.99 30.00 1458.64 1548.24 125.99 0.00
C14 c 30.80 118.99 10.00 368.15 457.75 125.99 0.00
C15 c 28.00 111.99 40.00 0.00 1552.44 125.99 0.00
C16 c 28.00 118.99 40.00 501.14 582.34 125.99 0.00
C17 c 25.20 104.99 20.00 886.10 995.30 125.99 0.00
C18 c 21.00 104.99 20.00 0.00 1553.83 125.99 0.00
C19 c 21.00 111.99 10.00 636.93 718.13 125.99 0.00
C20 c 42.00 69.99 10.00 0.00 1590.23 125.99 0.00
C21 c 42.00 72.79 20.00 15.39 102.19 125.99 0.00
C22 c 39.20 72.79 20.00 0.00 1586.03 125.99 0.00
C23 c 39.20 76.99 10.00 18.19 97.99 125.99 0.00
C24 c 35.00 69.99 10.00 0.00 1583.23 125.99 0.00
C25 c 35.00 72.79 40.00 221.17 324.77 125.99 0.00
C26 c 35.00 76.99 10.00 940.69 1041.49 125.99 0.00
C27 c 32.20 72.79 10.00 368.15 435.36 125.99 0.00
C28 c 32.20 76.99 20.00 613.13 713.93 125.99 0.00
C29 c 28.00 69.99 10.00 0.00 1576.23 125.99 0.00
C30 c 28.00 76.99 10.00 0.00 1574.83 125.99 0.00
C31 c 14.00 48.99 20.00 0.00 1556.63 125.99 0.00
C32 c 14.00 55.99 30.00 0.00 1559.43 125.99 0.00
C33 c 11.20 55.99 40.00 496.94 611.74 125.99 0.00
C34 c 11.20 62.99 20.00 0.00 1558.03 125.99 0.00
C35 c 7.00 48.99 10.00 916.89 1014.89 125.99 0.00
C36 c 7.00 62.99 10.00 0.00 1553.83 125.99 0.00
C37 c 2.80 55.99 20.00 796.51 866.51 125.99 0.00
C38 c 0.00 55.99 30.00 660.72 744.72 125.99 0.00
C39 c 0.00 62.99 20.00 523.54 615.94 125.99 0.00
C40 c 48.99 42.00 10.00 200.17 278.57 125.99 0.00
C41 c 48.99 44.80 10.00 68.59 152.59 125.99 0.00
C42 c 46.19 44.80 20.00 334.56 404.56 125.99 0.00
