stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 59.34 59.34 0.00 0.00 389.93 0.00 0.00
S0 f 59.34 59.34 0.00 0.00 389.93 0.00 0.78
S1 f 103.42 62.73 0.00 0.00 389.93 0.00 0.78
S2 f 125.46 66.12 0.00 0.00 389.93 0.00 0.78
S3 f 79.68 96.63 0.00 0.00 389.93 0.00 0.78
S4 f 96.63 110.20 0.00 0.00 389.93 0.00 0.78
S5 f 49.17 100.03 0.00 0.00 389.93 0.00 0.78
S6 f 57.64 120.37 0.00 0.00 389.93 0.00 0.78
S7 f 37.30 98.33 0.00 0.00 389.93 0.00 0.78
S8 f 11.87 103.42 0.00 0.00 389.93 0.00 0.78
S9 f 30.52 69.51 0.00 0.00 389.93 0.00 0.78
S10 f 8.48 66.12 0.00 0.00 389.93 0.00 0.78
S11 f 23.73 33.91 0.00 0.00 389.93 0.00 0.78
S12 f 0.00 44.08 0.00 0.00 389.93 0.00 0.78
S13 f 40.69 42.38 0.00 0.00 389.93 0.00 0.78
S14 f 44.08 10.17 0.00 0.00 389.93 0.00 0.78
S15 f 57.64 33.91 0.00 0.00 389.93 0.00 0.78
S16 f 69.51 8.48 0.00 0.00 389.93 0.00 0.78
S17 f 84.77 15.26 0.00 0.00 389.93 0.00 0.78
S18 f 103.42 23.73 0.00 0.00 389.93 0.00 0.78
S19 f 105.11 35.60 0.00 0.00 389.93 0.00 0.78
S20 f 125.46 50.86 0.00 0.00 389.93 0.00 0.78
C1 c 69.51 83.07 10.00 30.51 108.51 16.95 0.00
C2 c 59.34 28.82 7.00 67.81 278.04 16.95 0.00
C3 c 93.24 76.29 13.00 38.99 333.99 16.95 0.00
C4 c 93.24 33.91 19.00 157.66 222.10 16.95 0.00
C5 c 25.43 50.86 26.00 98.33 337.38 16.95 0.00
C6 c 42.38 50.86 3.00 59.33 279.74 16.95 0.00
C7 c 33.91 84.77 5.00 125.45 189.88 16.95 0.00
C8 c 16.95 72.90 9.00 45.77 208.53 16.95 0.00
C9 c 93.24 101.72 16.00 115.28 317.03 16.95 0.00
C10 c 50.86 101.72 16.00 203.44 328.90 16.95 0.00
C11 c 33.91 110.20 12.00 132.23 284.82 16.95 0.00
C12 c 84.77 59.34 19.00 271.25 345.86 16.95 0.00
C13 c 50.86 42.38 23.00 198.35 352.64 16.95 0.00
C14 c 25.43 16.95 20.00 55.94 232.27 16.95 0.00
C15 c 50.86 8.48 8.00 149.19 254.31 16.95 0.00
C16 c 16.95 33.91 19.00 50.86 240.74 16.95 0.00
C17 c 8.48 50.86 2.00 72.89 191.58 16.95 0.00
C18 c 33.91 67.81 12.00 157.66 289.91 16.95 0.00
C19 c 25.43 101.72 17.00 142.40 317.03 16.95 0.00
C20 c 76.29 110.20 9.00 54.25 144.11 16.95 0.00
C21 c 76.29 33.91 11.00 32.21 240.74 16.95 0.00
C22 c 76.29 16.95 18.00 45.77 201.75 16.95 0.00
C23 c 93.24 8.48 29.00 81.37 310.25 16.95 0.00
C24 c 110.20 59.34 3.00 188.18 322.12 16.95 0.00
C25 c 110.20 33.91 6.00 81.37 220.40 16.95 0.00
C26 c 76.29 50.86 17.00 201.74 352.64 16.95 0.00
C27 c 59.34 67.81 16.00 88.15 364.50 16.95 0.00
C28 c 69.51 62.73 16.00 171.22 361.11 16.95 0.00
C29 c 108.50 71.20 9.00 139.01 274.65 16.95 0.00
C30 c 67.81 101.72 21.00 200.05 328.90 16.95 0.00
C31 c 52.56 88.16 27.00 30.51 342.46 16.95 0.00
C32 c 59.34 116.98 23.00 162.75 315.34 16.95 0.00
C33 c 89.85 88.16 11.00 42.38 279.74 16.95 0.00
C34 c 110.20 93.24 14.00 137.32 310.25 16.95 0.00
C35 c 106.81 110.20 8.00 93.24 301.78 16.95 0.00
C36 c 3.39 101.72 5.00 137.32 301.78 16.95 0.00
C37 c 33.91 33.91 8.00 57.64 335.68 16.95 0.00
C38 c 8.48 8.48 16.00 94.93 300.08 16.95 0.00
C39 c 101.72 20.34 31.00 84.76 315.34 16.95 0.00
C40 c 67.81 42.38 9.00 20.34 123.77 16.95 0.00
C41 c 71.20 11.87 5.00 149.19 323.82 16.95 0.00
C42 c 40.69 20.34 5.00 222.09 293.30 16.95 0.00
C43 c 38.99 5.09 7.00 72.89 313.64 16.95 0.00
C44 c 18.65 23.73 18.00 132.23 318.73 16.95 0.00
C45 c 10.17 64.42 16.00 50.86 322.12 16.95 0.00
C46 c 3.39 81.38 1.00 125.45 311.95 16.95 0.00
C47 c 13.56 94.94 27.00 108.50 313.64 16.95 0.00
C48 c 22.04 88.16 36.00 132.23 325.51 16.95 0.00
C49 c 10.17 115.28 30.00 98.33 257.70 16.95 0.00
C50 c 79.68 79.68 13.00 161.05 256.00 16.95 0.00
C51 c 83.07 98.33 10.00 150.88 327.21 16.95 0.00
C52 c 45.77 72.90 9.00 79.68 313.64 16.95 0.00
C53 c 62.73 52.56 14.00 194.96 364.50 16.95 0.00
C54 c 96.63 49.17 18.00 79.68 235.66 16.95 0.00
C55 c 106.81 38.99 2.00 52.55 313.64 16.95 0.00
C56 c 89.85 20.34 6.00 50.86 272.96 16.95 0.00
C57 c 54.25 20.34 7.00 186.48 332.29 16.95 0.00
C58 c 61.03 44.08 18.00 125.45 271.26 16.95 0.00
C59 c 35.60 40.69 28.00 101.72 257.70 16.95 0.00
C60 c 28.82 57.64 3.00 32.21 211.92 16.95 0.00
C61 c 20.34 40.69 13.00 44.07 328.90 16.95 0.00
C62 c 40.69 98.33 19.00 44.07 205.14 16.95 0.00
C63 c 45.77 116.98 10.00 79.68 313.64 16.95 0.00
C64 c 25.43 130.54 9.00 161.05 278.04 16.95 0.00
C65 c 105.11 130.54 20.00 115.28 230.57 16.95 0.00
C66 c 83.07 123.76 25.00 89.85 303.47 16.95 0.00
C67 c 113.59 8.48 25.00 101.72 274.65 16.95 0.00
C68 c 94.94 66.12 36.00 37.29 249.22 16.95 0.00
C69 c 62.73 79.68 6.00 183.09 345.86 16.95 0.00
C70 c 62.73 94.94 5.00 38.99 144.11 16.95 0.00
C71 c 96.63 115.28 15.00 223.78 305.17 16.95 0.00
C72 c 79.68 27.13 25.00 91.54 301.78 16.95 0.00
C73 c 74.60 28.82 9.00 201.74 276.35 16.95 0.00
C74 c 77.99 22.04 8.00 42.38 142.41 16.95 0.00
C75 c 83.07 18.65 18.00 54.25 162.76 16.95 0.00
C76 c 83.07 71.20 13.00 174.62 345.86 16.95 0.00
C77 c 89.85 72.90 14.00 149.19 339.07 16.95 0.00
C78 c 103.42 88.16 3.00 54.25 318.73 16.95 0.00
C79 c 96.63 81.38 23.00 81.37 240.74 16.95 0.00
C80 c 94.94 62.73 6.00 71.20 311.95 16.95 0.00
C81 c 93.24 91.55 26.00 47.46 178.02 16.95 0.00
C82 c 25.43 79.68 16.00 210.22 332.29 16.95 0.00
C83 c 23.73 62.73 11.00 157.66 335.68 16.95 0.00
C84 c 18.65 52.56 7.00 79.68 262.78 16.95 0.00
C85 c 27.13 37.30 41.00 40.68 332.29 16.95 0.00
C86 c 6.78 30.52 35.00 249.21 293.30 16.95 0.00
C87 c 47.47 30.52 26.00 289.90 289.91 16.95 0.00
C88 c 44.08 88.16 9.00 132.23 339.07 16.95 0.00
C89 c 44.08 59.34 15.00 15.25 225.49 16.95 0.00
C90 c 52.56 113.59 3.00 147.49 266.17 16.95 0.00
C91 c 25.43 32.21 1.00 44.07 271.26 16.95 0.00
C92 c 37.30 37.30 2.00 69.50 340.77 16.95 0.00
C93 c 30.52 40.69 22.00 167.83 232.27 16.95 0.00
C94 c 44.08 45.77 27.00 220.39 350.94 16.95 0.00
C95 c 42.38 40.69 20.00 101.72 347.55 16.95 0.00
C96 c 37.30 45.77 11.00 28.82 83.08 16.95 0.00
C97 c 42.38 35.60 12.00 225.48 272.96 16.95 0.00
C98 c 32.21 35.60 10.00 111.89 257.70 16.95 0.00
C99 c 33.91 44.08 9.00 196.66 288.21 16.95 0.00
C100 c 30.52 30.52 17.00 157.66 157.67 16.95 0.00

id name type capacity fuel battery energy cost 
1 Small|ICEV ICEV 100.00 0.19 0.00 0.00 153.00
2 Medium|ICEV ICEV 150.00 0.24 0.00 0.00 159.00
3 Large|ICEV ICEV 200.00 0.30 0.00 0.00 169.00
4 Small|PHEV PHEV 100.00 0.22 16.45 0.71 159.00
5 Medium|PHEV PHEV 150.00 0.28 23.50 0.88 166.00
6 Large|PHEV PHEV 200.00 0.32 30.55 0.95 178.00
7 Small|BEV BEV 100.00 0.00 47.00 0.76 159.00
8 Medium|BEV BEV 150.00 0.00 56.40 0.93 167.00
9 Large|BEV BEV 200.00 0.00 65.80 1.00 179.00

costOf value
fossil-fuel 2.0
electricity 0.3
