stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 62.83 62.83 0.00 0.00 412.90 0.00 0.00
S0 f 62.83 62.83 0.00 0.00 412.90 0.00 0.86
S1 f 109.51 66.42 0.00 0.00 412.90 0.00 0.86
S2 f 132.84 70.01 0.00 0.00 412.90 0.00 0.86
S3 f 84.37 102.33 0.00 0.00 412.90 0.00 0.86
S4 f 102.33 116.69 0.00 0.00 412.90 0.00 0.86
S5 f 52.06 105.92 0.00 0.00 412.90 0.00 0.86
S6 f 61.04 127.46 0.00 0.00 412.90 0.00 0.86
S7 f 39.49 104.12 0.00 0.00 412.90 0.00 0.86
S8 f 12.57 109.51 0.00 0.00 412.90 0.00 0.86
S9 f 32.31 73.60 0.00 0.00 412.90 0.00 0.86
S10 f 8.98 70.01 0.00 0.00 412.90 0.00 0.86
S11 f 25.13 35.90 0.00 0.00 412.90 0.00 0.86
S12 f 0.00 46.68 0.00 0.00 412.90 0.00 0.86
S13 f 43.08 44.88 0.00 0.00 412.90 0.00 0.86
S14 f 46.68 10.77 0.00 0.00 412.90 0.00 0.86
S15 f 61.04 35.90 0.00 0.00 412.90 0.00 0.86
S16 f 73.60 8.98 0.00 0.00 412.90 0.00 0.86
S17 f 89.76 16.16 0.00 0.00 412.90 0.00 0.86
S18 f 109.51 25.13 0.00 0.00 412.90 0.00 0.86
S19 f 111.30 37.70 0.00 0.00 412.90 0.00 0.86
S20 f 132.84 53.86 0.00 0.00 412.90 0.00 0.86
C1 c 73.60 87.96 10.00 64.62 82.58 17.95 0.00
C2 c 62.83 30.52 7.00 0.00 362.64 17.95 0.00
C3 c 98.74 80.78 13.00 0.00 353.66 17.95 0.00
C4 c 98.74 35.90 19.00 192.08 210.04 17.95 0.00
C5 c 26.93 53.86 26.00 0.00 357.25 17.95 0.00
C6 c 44.88 53.86 3.00 0.00 373.41 17.95 0.00
C7 c 35.90 89.76 5.00 157.97 175.93 17.95 0.00
C8 c 17.95 77.19 9.00 48.47 66.43 17.95 0.00
C9 c 98.74 107.71 16.00 0.00 335.71 17.95 0.00
C10 c 53.86 107.71 16.00 0.00 348.27 17.95 0.00
C11 c 35.90 116.69 12.00 0.00 333.91 17.95 0.00
C12 c 89.76 62.83 19.00 317.75 335.71 17.95 0.00
C13 c 53.86 44.88 23.00 0.00 373.41 17.95 0.00
C14 c 26.93 17.95 20.00 0.00 335.71 17.95 0.00
C15 c 53.86 8.98 8.00 204.65 222.61 17.95 0.00
C16 c 17.95 35.90 19.00 127.45 145.42 17.95 0.00
C17 c 8.98 53.86 2.00 131.04 149.01 17.95 0.00
C18 c 35.90 71.81 12.00 0.00 366.23 17.95 0.00
C19 c 26.93 107.71 17.00 0.00 335.71 17.95 0.00
C20 c 80.78 116.69 9.00 285.43 303.39 17.95 0.00
C21 c 80.78 35.90 11.00 0.00 360.84 17.95 0.00
C22 c 80.78 17.95 18.00 0.00 346.48 17.95 0.00
