stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 37.92 47.41 0.00 0.00 3214.07 0.00 0.00
S0 f 37.92 47.41 0.00 0.00 3214.07 0.00 2.17
S1 f 69.21 49.30 0.00 0.00 3214.07 0.00 2.17
S2 f 85.33 52.15 0.00 0.00 3214.07 0.00 2.17
S3 f 52.15 74.90 0.00 0.00 3214.07 0.00 2.17
S4 f 65.42 84.38 0.00 0.00 3214.07 0.00 2.17
S5 f 30.34 75.85 0.00 0.00 3214.07 0.00 2.17
S6 f 36.98 91.02 0.00 0.00 3214.07 0.00 2.17
S7 f 21.81 75.85 0.00 0.00 3214.07 0.00 2.17
S8 f 3.79 78.69 0.00 0.00 3214.07 0.00 2.17
S9 f 17.07 54.99 0.00 0.00 3214.07 0.00 2.17
S10 f 0.95 53.09 0.00 0.00 3214.07 0.00 2.17
S11 f 12.33 29.39 0.00 0.00 3214.07 0.00 2.17
S12 f -4.74 36.03 0.00 0.00 3214.07 0.00 2.17
S13 f 24.65 35.08 0.00 0.00 3214.07 0.00 2.17
S14 f 26.55 12.33 0.00 0.00 3214.07 0.00 2.17
S15 f 36.98 29.39 0.00 0.00 3214.07 0.00 2.17
S16 f 45.51 10.43 0.00 0.00 3214.07 0.00 2.17
S17 f 55.94 16.12 0.00 0.00 3214.07 0.00 2.17
S18 f 69.21 21.81 0.00 0.00 3214.07 0.00 2.17
S19 f 70.16 30.34 0.00 0.00 3214.07 0.00 2.17
S20 f 85.33 41.72 0.00 0.00 3214.07 0.00 2.17
C1 c 49.30 71.11 10.00 707.28 1314.08 85.33 0.00
C2 c 42.66 66.37 30.00 800.19 1406.99 85.33 0.00
C3 c 58.78 65.42 10.00 28.44 635.23 85.33 0.00
C4 c 56.89 62.57 10.00 24.65 631.44 85.33 0.00
C5 c 39.82 61.63 10.00 978.44 1585.23 85.33 0.00
C6 c 15.17 39.82 20.00 2184.42 2791.22 85.33 0.00
C7 c 54.99 66.37 20.00 25.59 632.39 85.33 0.00
C8 c 32.24 56.89 20.00 11.37 618.17 85.33 0.00
C9 c 26.55 66.37 10.00 22.75 629.55 85.33 0.00
C10 c 33.18 62.57 10.00 16.11 622.91 85.33 0.00
C11 c 33.18 65.42 10.00 18.96 625.75 85.33 0.00
C12 c 23.70 80.59 20.00 254.09 860.88 85.33 0.00
C13 c 20.86 71.11 30.00 72.05 678.85 85.33 0.00
C14 c 20.86 80.59 10.00 342.26 949.06 85.33 0.00
C15 c 18.96 75.85 40.00 162.12 768.92 85.33 0.00
C16 c 18.96 80.59 40.00 429.49 1036.28 85.33 0.00
C17 c 17.07 71.11 20.00 699.69 1306.49 85.33 0.00
C18 c 14.22 71.11 20.00 611.52 1218.32 85.33 0.00
C19 c 14.22 75.85 10.00 521.45 1128.25 85.33 0.00
C20 c 28.44 47.41 10.00 2512.47 3119.26 85.33 0.00
C21 c 28.44 53.09 20.00 2510.57 3117.37 85.33 0.00
C22 c 26.55 49.30 20.00 2509.62 3116.42 85.33 0.00
C23 c 13.27 62.57 10.00 887.42 1494.22 85.33 0.00
C24 c 23.70 47.41 10.00 2507.73 3114.52 85.33 0.00
C25 c 20.86 62.57 40.00 794.51 1401.30 85.33 0.00
C26 c 7.58 58.78 10.00 980.33 1587.13 85.33 0.00
C27 c 21.81 49.30 10.00 2457.48 3064.27 85.33 0.00
C28 c 3.79 52.15 20.00 1282.78 1889.57 85.33 0.00
C29 c 18.96 47.41 10.00 2277.34 2884.13 85.33 0.00
C30 c 18.96 52.15 10.00 2367.41 2974.20 85.33 0.00
C31 c 9.48 33.18 20.00 1915.16 2521.96 85.33 0.00
C32 c 9.48 37.92 30.00 2092.46 2699.25 85.33 0.00
C33 c 7.58 37.92 40.00 2005.23 2612.03 85.33 0.00
C34 c 7.58 42.66 20.00 1378.54 1985.33 85.33 0.00
C35 c 4.74 33.18 10.00 1825.09 2431.89 85.33 0.00
C36 c 4.74 42.66 10.00 1466.71 2073.51 85.33 0.00
C37 c 1.90 37.92 20.00 1734.08 2340.87 85.33 0.00
C38 c 0.00 37.92 30.00 1646.85 2253.65 85.33 0.00
C39 c 0.00 42.66 20.00 1556.78 2163.58 85.33 0.00
C40 c 34.13 17.07 10.00 690.21 1297.01 85.33 0.00
C41 c 33.18 30.34 10.00 18.01 624.80 85.33 0.00
C42 c 31.29 30.34 20.00 18.96 625.75 85.33 0.00
C43 c 31.29 33.18 10.00 16.11 622.91 85.33 0.00
C44 c 30.34 18.96 10.00 601.09 1207.89 85.33 0.00
C45 c 28.44 28.44 10.00 419.06 1025.85 85.33 0.00
C46 c 32.24 23.70 30.00 510.07 1116.87 85.33 0.00
C47 c 28.44 33.18 10.00 63.52 670.31 85.33 0.00
C48 c 34.13 37.92 10.00 10.42 617.22 85.33 0.00
C49 c 45.51 18.96 10.00 1629.78 2236.58 85.33 0.00
C50 c 24.65 30.34 10.00 241.76 848.56 85.33 0.00
C51 c 23.70 28.44 10.00 328.99 935.78 85.33 0.00
C52 c 23.70 33.18 10.00 153.59 760.38 85.33 0.00
C53 c 41.72 4.74 20.00 1356.73 1963.53 85.33 0.00
C54 c 39.82 9.48 40.00 1446.80 2053.60 85.33 0.00
C55 c 39.82 14.22 10.00 1536.87 2143.67 85.33 0.00
C56 c 37.92 4.74 30.00 1267.61 1874.40 85.33 0.00
C57 c 36.03 14.22 40.00 911.12 1517.92 85.33 0.00
C58 c 36.03 4.74 30.00 1180.38 1787.18 85.33 0.00
C59 c 36.03 9.48 10.00 1001.19 1607.99 85.33 0.00
C60 c 33.18 4.74 20.00 1092.21 1699.01 85.33 0.00
C61 c 47.41 28.44 10.00 1990.06 2596.86 85.33 0.00
C62 c 47.41 33.18 20.00 2256.48 2863.28 85.33 0.00
C63 c 47.41 37.92 50.00 1583.33 2190.12 85.33 0.00
C64 c 45.51 28.44 10.00 1902.84 2509.63 85.33 0.00
C65 c 41.72 23.70 10.00 1721.75 2328.55 85.33 0.00
C66 c 44.56 33.18 10.00 2344.65 2951.45 85.33 0.00
C67 c 44.56 37.92 10.00 1671.50 2278.30 85.33 0.00
C68 c 39.82 28.44 10.00 1811.82 2418.62 85.33 0.00
C69 c 42.66 33.18 10.00 2431.88 3038.67 85.33 0.00
C70 c 90.07 28.44 30.00 753.74 1360.53 85.33 0.00
C71 c 90.07 33.18 20.00 663.67 1270.46 85.33 0.00
C72 c 50.25 28.44 10.00 2078.24 2685.03 85.33 0.00
C73 c 87.23 28.44 10.00 841.91 1448.71 85.33 0.00
C74 c 50.25 33.18 50.00 2168.31 2775.10 85.33 0.00
C75 c 42.66 61.63 20.00 890.26 1497.06 85.33 0.00
C76 c 85.33 33.18 10.00 573.60 1180.39 85.33 0.00
C77 c 68.26 42.66 10.00 1302.69 1909.48 85.33 0.00
C78 c 73.95 37.92 20.00 1209.77 1816.57 85.33 0.00
C79 c 82.48 28.44 10.00 1025.84 1632.64 85.33 0.00
C80 c 80.59 23.70 10.00 935.77 1542.57 85.33 0.00
