stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 58.14 58.14 0.00 0.00 382.10 0.00 0.00
S0 f 58.14 58.14 0.00 0.00 382.10 0.00 0.75
S1 f 101.34 61.47 0.00 0.00 382.10 0.00 0.75
S2 f 122.93 64.79 0.00 0.00 382.10 0.00 0.75
S3 f 78.08 94.69 0.00 0.00 382.10 0.00 0.75
S4 f 94.69 107.98 0.00 0.00 382.10 0.00 0.75
S5 f 48.18 98.01 0.00 0.00 382.10 0.00 0.75
S6 f 56.48 117.95 0.00 0.00 382.10 0.00 0.75
S7 f 36.55 96.35 0.00 0.00 382.10 0.00 0.75
S8 f 11.63 101.34 0.00 0.00 382.10 0.00 0.75
S9 f 29.90 68.11 0.00 0.00 382.10 0.00 0.75
S10 f 8.31 64.79 0.00 0.00 382.10 0.00 0.75
S11 f 23.26 33.23 0.00 0.00 382.10 0.00 0.75
S12 f 0.00 43.19 0.00 0.00 382.10 0.00 0.75
S13 f 39.87 41.53 0.00 0.00 382.10 0.00 0.75
S14 f 43.19 9.97 0.00 0.00 382.10 0.00 0.75
S15 f 56.48 33.23 0.00 0.00 382.10 0.00 0.75
S16 f 68.11 8.31 0.00 0.00 382.10 0.00 0.75
S17 f 83.06 14.95 0.00 0.00 382.10 0.00 0.75
S18 f 101.34 23.26 0.00 0.00 382.10 0.00 0.75
S19 f 103.00 34.89 0.00 0.00 382.10 0.00 0.75
S20 f 122.93 49.84 0.00 0.00 382.10 0.00 0.75
C1 c 68.11 81.40 10.00 59.80 76.42 16.61 0.00
C2 c 58.14 28.24 7.00 0.00 335.58 16.61 0.00
C3 c 91.37 74.76 13.00 0.00 327.27 16.61 0.00
C4 c 91.37 33.23 19.00 177.75 194.37 16.61 0.00
C5 c 24.92 49.84 26.00 0.00 330.60 16.61 0.00
C6 c 41.53 49.84 3.00 0.00 345.55 16.61 0.00
C7 c 33.23 83.06 5.00 146.19 162.81 16.61 0.00
C8 c 16.61 71.43 9.00 0.00 320.63 16.61 0.00
C9 c 91.37 99.68 16.00 0.00 310.66 16.61 0.00
C10 c 49.84 99.68 16.00 0.00 322.29 16.61 0.00
C11 c 33.23 107.98 12.00 0.00 309.00 16.61 0.00
C12 c 83.06 58.14 19.00 294.04 310.66 16.61 0.00
C13 c 49.84 41.53 23.00 0.00 345.55 16.61 0.00
C14 c 24.92 16.61 20.00 0.00 310.66 16.61 0.00
C15 c 49.84 8.31 8.00 0.00 313.98 16.61 0.00
C16 c 16.61 33.23 19.00 117.94 134.57 16.61 0.00
C17 c 8.31 49.84 2.00 0.00 313.98 16.61 0.00
C18 c 33.23 66.45 12.00 0.00 338.90 16.61 0.00
C19 c 24.92 99.68 17.00 0.00 310.66 16.61 0.00
C20 c 74.76 107.98 9.00 61.46 78.08 16.61 0.00
C21 c 74.76 33.23 11.00 0.00 333.92 16.61 0.00
C22 c 74.76 16.61 18.00 0.00 320.63 16.61 0.00
C23 c 91.37 8.31 29.00 0.00 304.02 16.61 0.00
C24 c 107.98 58.14 3.00 0.00 315.64 16.61 0.00
