stringID type x y demand readytime duedate servicetime rechargingrate 
D0 d 21.26 26.57 0.00 0.00 510.16 0.00 0.00
S0 f 21.26 26.57 0.00 0.00 510.16 0.00 0.07
S1 f 38.79 27.63 0.00 0.00 510.16 0.00 0.07
S2 f 47.83 29.23 0.00 0.00 510.16 0.00 0.07
S3 f 29.23 41.98 0.00 0.00 510.16 0.00 0.07
S4 f 36.67 47.30 0.00 0.00 510.16 0.00 0.07
S5 f 17.01 42.51 0.00 0.00 510.16 0.00 0.07
S6 f 20.73 51.02 0.00 0.00 510.16 0.00 0.07
S7 f 12.22 42.51 0.00 0.00 510.16 0.00 0.07
S8 f 2.13 44.11 0.00 0.00 510.16 0.00 0.07
S9 f 9.57 30.82 0.00 0.00 510.16 0.00 0.07
S10 f 0.53 29.76 0.00 0.00 510.16 0.00 0.07
S11 f 6.91 16.47 0.00 0.00 510.16 0.00 0.07
S12 f -2.66 20.19 0.00 0.00 510.16 0.00 0.07
S13 f 13.82 19.66 0.00 0.00 510.16 0.00 0.07
S14 f 14.88 6.91 0.00 0.00 510.16 0.00 0.07
S15 f 20.73 16.47 0.00 0.00 510.16 0.00 0.07
S16 f 25.51 5.85 0.00 0.00 510.16 0.00 0.07
S17 f 31.35 9.03 0.00 0.00 510.16 0.00 0.07
S18 f 38.79 12.22 0.00 0.00 510.16 0.00 0.07
S19 f 39.32 17.01 0.00 0.00 510.16 0.00 0.07
S20 f 47.83 23.38 0.00 0.00 510.16 0.00 0.07
C1 c 13.29 45.17 20.00 159.42 223.20 5.31 0.00
C2 c 11.69 39.86 30.00 0.00 488.37 5.31 0.00
C3 c 11.69 45.17 10.00 0.00 483.59 5.31 0.00
C4 c 10.63 42.51 40.00 378.36 442.14 5.31 0.00
C5 c 10.63 45.17 20.00 0.00 483.06 5.31 0.00
C6 c 9.57 39.86 20.00 0.00 486.78 5.31 0.00
C7 c 7.97 39.86 20.00 68.55 132.33 5.31 0.00
C8 c 7.97 42.51 10.00 233.82 297.60 5.31 0.00
C9 c 5.31 18.60 20.00 0.00 486.78 5.31 0.00
C10 c 5.31 21.26 30.00 0.00 487.84 5.31 0.00
C11 c 4.25 21.26 40.00 0.00 486.78 5.31 0.00
C12 c 4.25 23.91 20.00 423.53 487.31 5.31 0.00
C13 c 2.66 18.60 10.00 0.00 484.12 5.31 0.00
C14 c 2.66 23.91 10.00 0.00 485.71 5.31 0.00
C15 c 1.06 21.26 20.00 397.49 461.27 5.31 0.00
C16 c 0.00 21.26 20.00 95.65 159.43 5.31 0.00
C17 c 0.00 23.91 20.00 93.52 157.30 5.31 0.00
C18 c 23.38 2.66 20.00 0.00 480.40 5.31 0.00
C19 c 22.32 5.31 40.00 0.00 483.06 5.31 0.00
C20 c 22.32 7.97 10.00 110.53 174.31 5.31 0.00
C21 c 21.26 2.66 10.00 0.00 480.93 5.31 0.00
C22 c 21.26 7.97 40.00 0.00 486.25 5.31 0.00
C23 c 20.19 2.66 30.00 0.00 480.40 5.31 0.00
C24 c 20.19 7.97 10.00 0.00 485.71 5.31 0.00
C25 c 18.60 2.66 20.00 0.00 480.40 5.31 0.00
C26 c 50.48 15.94 30.00 0.00 473.49 5.31 0.00
C27 c 50.48 18.60 20.00 358.70 422.48 5.31 0.00
C28 c 48.89 15.94 10.00 0.00 475.09 5.31 0.00
C29 c 47.83 18.60 10.00 266.23 330.01 5.31 0.00
C30 c 46.76 15.94 10.00 221.06 284.84 5.31 0.00
C31 c 46.76 18.60 20.00 0.00 477.74 5.31 0.00
C32 c 46.23 15.94 10.00 0.00 477.21 5.31 0.00
C33 c 45.17 13.29 10.00 0.00 477.21 5.31 0.00
C34 c 45.17 18.60 30.00 0.00 479.34 5.31 0.00
